Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
South Australia,Australia,-34.9285,138.6007,3/11/20,9,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/11/20,3,0,193.0
Victoria,Australia,-37.8136,144.9631,3/11/20,21,0,1.0
Western Australia,Australia,-31.9505,115.8605,3/11/20,9,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/12/20,0,0,35.0
New South Wales,Australia,-33.8688,151.2093,3/12/20,65,2,0.0
Northern Territory,Australia,-12.4634,130.8456,3/12/20,1,0,0.0
Queensland,Australia,-28.0167,153.4,3/12/20,20,0,0.0
South Australia,Australia,-34.9285,138.6007,3/12/20,9,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/12/20,3,0,0.0
Victoria,Australia,-37.8136,144.9631,3/12/20,21,0,0.0
Western Australia,Australia,-31.9505,115.8605,3/12/20,9,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/13/20,1,0,0.0
New South Wales,Australia,-33.8688,151.2093,3/13/20,92,2,18.0
Northern Territory,Australia,-12.4634,130.8456,3/13/20,1,0,0.0
Queensland,Australia,-28.0167,153.4,3/13/20,35,0,12.0
South Australia,Australia,-34.9285,138.6007,3/13/20,16,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/13/20,5,0,0.0
Victoria,Australia,-37.8136,144.9631,3/13/20,36,0,16.0
Western Australia,Australia,-31.9505,115.8605,3/13/20,14,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/14/20,1,0,0.0
New South Wales,Australia,-33.8688,151.2093,3/14/20,112,2,0.0
Northern Territory,Australia,-12.4634,130.8456,3/14/20,1,0,0.0
Queensland,Australia,-28.0167,153.4,3/14/20,46,0,0.0
South Australia,Australia,-34.9285,138.6007,3/14/20,19,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/14/20,5,0,0.0
Victoria,Australia,-37.8136,144.9631,3/14/20,49,0,0.0
Western Australia,Australia,-31.9505,115.8605,3/14/20,17,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/15/20,1,0,1.0
New South Wales,Australia,-33.8688,151.2093,3/15/20,134,2,0.0
Northern Territory,Australia,-12.4634,130.8456,3/15/20,1,0,12.0
Queensland,Australia,-28.0167,153.4,3/15/20,61,0,1.0
South Australia,Australia,-34.9285,138.6007,3/15/20,20,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/15/20,6,0,0.0
Victoria,Australia,-37.8136,144.9631,3/15/20,57,0,3.0
Western Australia,Australia,-31.9505,115.8605,3/15/20,17,1,1.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/16/20,2,0,8.0
New South Wales,Australia,-33.8688,151.2093,3/16/20,171,2,0.0
Northern Territory,Australia,-12.4634,130.8456,3/16/20,1,0,9.0
Queensland,Australia,-28.0167,153.4,3/16/20,68,0,6.0
South Australia,Australia,-34.9285,138.6007,3/16/20,29,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/16/20,7,0,100.0
Victoria,Australia,-37.8136,144.9631,3/16/20,71,0,3.0
Western Australia,Australia,-31.9505,115.8605,3/16/20,28,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/17/20,2,0,2.0
New South Wales,Australia,-33.8688,151.2093,3/17/20,210,4,2.0
Northern Territory,Australia,-12.4634,130.8456,3/17/20,1,0,1.0
Queensland,Australia,-28.0167,153.4,3/17/20,78,0,0.0
South Australia,Australia,-34.9285,138.6007,3/17/20,29,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/17/20,7,0,0.0
Victoria,Australia,-37.8136,144.9631,3/17/20,94,0,1.0
Western Australia,Australia,-31.9505,115.8605,3/17/20,31,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/18/20,3,0,570.0
New South Wales,Australia,-33.8688,151.2093,3/18/20,267,5,295.0
Northern Territory,Australia,-12.4634,130.8456,3/18/20,1,0,113.0
Queensland,Australia,-28.0167,153.4,3/18/20,94,0,1325.0
South Australia,Australia,-34.9285,138.6007,3/18/20,37,0,250.0
Tasmania,Australia,-41.4545,145.9707,3/18/20,10,0,144.0
Victoria,Australia,-37.8136,144.9631,3/18/20,121,0,161.0
Western Australia,Australia,-31.9505,115.8605,3/18/20,35,1,310.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/19/20,4,0,631.0
New South Wales,Australia,-33.8688,151.2093,3/19/20,307,5,934.0
Northern Territory,Australia,-12.4634,130.8456,3/19/20,1,0,92.0
Queensland,Australia,-28.0167,153.4,3/19/20,144,0,124.0
South Australia,Australia,-34.9285,138.6007,3/19/20,42,0,10.0
Tasmania,Australia,-41.4545,145.9707,3/19/20,10,0,75.0
Victoria,Australia,-37.8136,144.9631,3/19/20,121,0,18.0
Western Australia,Australia,-31.9505,115.8605,3/19/20,52,1,239.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/20/20,6,0,73.0
New South Wales,Australia,-33.8688,151.2093,3/20/20,353,6,172.0
Northern Territory,Australia,-12.4634,130.8456,3/20/20,3,0,1221.0
Queensland,Australia,-28.0167,153.4,3/20/20,184,0,3.0
South Australia,Australia,-34.9285,138.6007,3/20/20,50,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/20/20,10,0,0.0
Victoria,Australia,-37.8136,144.9631,3/20/20,121,0,2.0
Western Australia,Australia,-31.9505,115.8605,3/20/20,64,1,1.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/21/20,9,0,2.0
New South Wales,Australia,-33.8688,151.2093,3/21/20,436,6,1.0
Northern Territory,Australia,-12.4634,130.8456,3/21/20,3,0,0.0
Queensland,Australia,-28.0167,153.4,3/21/20,221,0,0.0
South Australia,Australia,-34.9285,138.6007,3/21/20,67,0,3.0
Tasmania,Australia,-41.4545,145.9707,3/21/20,16,0,3.0
Victoria,Australia,-37.8136,144.9631,3/21/20,229,0,80.0
Western Australia,Australia,-31.9505,115.8605,3/21/20,90,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/22/20,19,0,10.0
New South Wales,Australia,-33.8688,151.2093,3/22/20,669,6,6.0
Northern Territory,Australia,-12.4634,130.8456,3/22/20,5,0,0.0
Queensland,Australia,-28.0167,153.4,3/22/20,259,0,0.0
South Australia,Australia,-34.9285,138.6007,3/22/20,100,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/22/20,22,0,0.0
Victoria,Australia,-37.8136,144.9631,3/22/20,355,0,0.0
Western Australia,Australia,-31.9505,115.8605,3/22/20,120,1,1.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/23/20,32,0,5673.0
New South Wales,Australia,-33.8688,151.2093,3/23/20,669,6,1.0
Northern Territory,Australia,-12.4634,130.8456,3/23/20,5,0,0.0
Queensland,Australia,-28.0167,153.4,3/23/20,319,0,36.0
South Australia,Australia,-34.9285,138.6007,3/23/20,134,0,4.0
Tasmania,Australia,-41.4545,145.9707,3/23/20,28,0,0.0
Victoria,Australia,-37.8136,144.9631,3/23/20,355,0,0.0
Western Australia,Australia,-31.9505,115.8605,3/23/20,140,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/24/20,39,0,46.0
New South Wales,Australia,-33.8688,151.2093,3/24/20,818,7,11133.0
Northern Territory,Australia,-12.4634,130.8456,3/24/20,6,0,122.0
Queensland,Australia,-28.0167,153.4,3/24/20,397,0,5.0
South Australia,Australia,-34.9285,138.6007,3/24/20,170,0,79.0
Tasmania,Australia,-41.4545,145.9707,3/24/20,28,0,10950.0
Victoria,Australia,-37.8136,144.9631,3/24/20,411,0,2.0
Western Australia,Australia,-31.9505,115.8605,3/24/20,175,1,372.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/25/20,39,0,1.0
New South Wales,Australia,-33.8688,151.2093,3/25/20,1029,7,30.0
Northern Territory,Australia,-12.4634,130.8456,3/25/20,6,0,0.0
Queensland,Australia,-28.0167,153.4,3/25/20,443,0,0.0
South Australia,Australia,-34.9285,138.6007,3/25/20,170,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/25/20,36,0,1.0
Victoria,Australia,-37.8136,144.9631,3/25/20,466,0,40.0
Western Australia,Australia,-31.9505,115.8605,3/25/20,175,1,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/26/20,53,0,4.0
New South Wales,Australia,-33.8688,151.2093,3/26/20,1219,7,2.0
Northern Territory,Australia,-12.4634,130.8456,3/26/20,12,0,1.0
Queensland,Australia,-28.0167,153.4,3/26/20,493,1,0.0
South Australia,Australia,-34.9285,138.6007,3/26/20,235,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/26/20,47,0,13.0
Victoria,Australia,-37.8136,144.9631,3/26/20,520,3,0.0
Western Australia,Australia,-31.9505,115.8605,3/26/20,231,2,2.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/27/20,62,0,0.0
New South Wales,Australia,-33.8688,151.2093,3/27/20,1405,7,0.0
Northern Territory,Australia,-12.4634,130.8456,3/27/20,12,0,8.0
Queensland,Australia,-28.0167,153.4,3/27/20,555,1,12.0
South Australia,Australia,-34.9285,138.6007,3/27/20,257,0,12.0
Tasmania,Australia,-41.4545,145.9707,3/27/20,47,0,29.0
Victoria,Australia,-37.8136,144.9631,3/27/20,574,3,76.0
Western Australia,Australia,-31.9505,115.8605,3/27/20,231,2,4.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/28/20,71,0,62.0
New South Wales,Australia,-33.8688,151.2093,3/28/20,1617,8,220.0
Northern Territory,Australia,-12.4634,130.8456,3/28/20,15,0,121.0
Queensland,Australia,-28.0167,153.4,3/28/20,625,1,0.0
South Australia,Australia,-34.9285,138.6007,3/28/20,287,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/28/20,62,0,1.0
Victoria,Australia,-37.8136,144.9631,3/28/20,685,3,1.0
Western Australia,Australia,-31.9505,115.8605,3/28/20,278,2,13.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/29/20,77,0,10.0
New South Wales,Australia,-33.8688,151.2093,3/29/20,1791,8,1.0
Northern Territory,Australia,-12.4634,130.8456,3/29/20,15,0,50.0
Queensland,Australia,-28.0167,153.4,3/29/20,656,2,22647.0
South Australia,Australia,-34.9285,138.6007,3/29/20,299,0,21.0
Tasmania,Australia,-41.4545,145.9707,3/29/20,66,0,2.0
Victoria,Australia,-37.8136,144.9631,3/29/20,769,4,0.0
Western Australia,Australia,-31.9505,115.8605,3/29/20,311,2,103.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/30/20,78,1,17.0
New South Wales,Australia,-33.8688,151.2093,3/30/20,2032,8,1.0
Northern Territory,Australia,-12.4634,130.8456,3/30/20,15,0,5.0
Queensland,Australia,-28.0167,153.4,3/30/20,689,2,415.0
South Australia,Australia,-34.9285,138.6007,3/30/20,305,0,0.0
Tasmania,Australia,-41.4545,145.9707,3/30/20,66,0,19.0
Victoria,Australia,-37.8136,144.9631,3/30/20,821,4,96.0
Western Australia,Australia,-31.9505,115.8605,3/30/20,355,2,11.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/31/20,80,1,68.0
New South Wales,Australia,-33.8688,151.2093,3/31/20,2032,8,9707.0
Northern Territory,Australia,-12.4634,130.8456,3/31/20,17,0,25.0
Queensland,Australia,-28.0167,153.4,3/31/20,743,2,52.0
South Australia,Australia,-34.9285,138.6007,3/31/20,337,0,85.0
Tasmania,Australia,-41.4545,145.9707,3/31/20,69,1,2.0
Victoria,Australia,-37.8136,144.9631,3/31/20,917,4,0.0
Western Australia,Australia,-31.9505,115.8605,3/31/20,364,2,21.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/1/20,84,1,0.0
New South Wales,Australia,-33.8688,151.2093,4/1/20,2182,9,0.0
Northern Territory,Australia,-12.4634,130.8456,4/1/20,19,0,0.0
Queensland,Australia,-28.0167,153.4,4/1/20,781,2,0.0
South Australia,Australia,-34.9285,138.6007,4/1/20,367,0,0.0
Tasmania,Australia,-41.4545,145.9707,4/1/20,69,2,0.0
Victoria,Australia,-37.8136,144.9631,4/1/20,968,4,0.0
Western Australia,Australia,-31.9505,115.8605,4/1/20,392,2,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/2/20,87,1,90.0
New South Wales,Australia,-33.8688,151.2093,4/2/20,2298,10,31.0
Northern Territory,Australia,-12.4634,130.8456,4/2/20,21,0,2.0
Queensland,Australia,-28.0167,153.4,4/2/20,835,4,0.0
South Australia,Australia,-34.9285,138.6007,4/2/20,367,0,325.0
Tasmania,Australia,-41.4545,145.9707,4/2/20,72,2,62.0
Victoria,Australia,-37.8136,144.9631,4/2/20,1036,5,40.0
Western Australia,Australia,-31.9505,115.8605,4/2/20,400,2,4.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/3/20,91,1,4046.0
New South Wales,Australia,-33.8688,151.2093,4/3/20,2389,12,44.0
Northern Territory,Australia,-12.4634,130.8456,4/3/20,22,0,5.0
Queensland,Australia,-28.0167,153.4,4/3/20,873,4,458.0
South Australia,Australia,-34.9285,138.6007,4/3/20,396,0,33.0
Tasmania,Australia,-41.4545,145.9707,4/3/20,74,2,6.0
Victoria,Australia,-37.8136,144.9631,4/3/20,1085,7,54.0
Western Australia,Australia,-31.9505,115.8605,4/3/20,400,2,4157.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/4/20,93,2,91.0
New South Wales,Australia,-33.8688,151.2093,4/4/20,2493,12,42.0
Northern Territory,Australia,-12.4634,130.8456,4/4/20,26,0,134.0
Queensland,Australia,-28.0167,153.4,4/4/20,900,4,1.0
South Australia,Australia,-34.9285,138.6007,4/4/20,407,0,63.0
Tasmania,Australia,-41.4545,145.9707,4/4/20,80,2,60.0
Victoria,Australia,-37.8136,144.9631,4/4/20,1115,8,4154.0
Western Australia,Australia,-31.9505,115.8605,4/4/20,436,2,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/5/20,96,2,135.0
New South Wales,Australia,-33.8688,151.2093,4/5/20,2580,16,1423.0
Northern Territory,Australia,-12.4634,130.8456,4/5/20,27,0,252.0
Queensland,Australia,-28.0167,153.4,4/5/20,907,4,144.0
South Australia,Australia,-34.9285,138.6007,4/5/20,407,0,162.0
Tasmania,Australia,-41.4545,145.9707,4/5/20,82,2,313.0
Victoria,Australia,-37.8136,144.9631,4/5/20,1135,8,470.0
Western Australia,Australia,-31.9505,115.8605,4/5/20,453,3,1252.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/6/20,96,2,95.0
New South Wales,Australia,-33.8688,151.2093,4/6/20,2637,18,132.0
Northern Territory,Australia,-12.4634,130.8456,4/6/20,28,0,10.0
Queensland,Australia,-28.0167,153.4,4/6/20,921,4,75.0
South Australia,Australia,-34.9285,138.6007,4/6/20,411,0,18.0
Tasmania,Australia,-41.4545,145.9707,4/6/20,86,2,246.0
Victoria,Australia,-37.8136,144.9631,4/6/20,1158,10,756.0
Western Australia,Australia,-31.9505,115.8605,4/6/20,460,4,435.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/7/20,96,2,1236.0
New South Wales,Australia,-33.8688,151.2093,4/7/20,2686,21,214.0
Northern Territory,Australia,-12.4634,130.8456,4/7/20,28,0,5.0
Queensland,Australia,-28.0167,153.4,4/7/20,934,4,16.0
South Australia,Australia,-34.9285,138.6007,4/7/20,411,1,49.0
Tasmania,Australia,-41.4545,145.9707,4/7/20,89,2,58.0
Victoria,Australia,-37.8136,144.9631,4/7/20,1191,11,323.0
Western Australia,Australia,-31.9505,115.8605,4/7/20,460,4,619.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/8/20,99,2,36.0
New South Wales,Australia,-33.8688,151.2093,4/8/20,2734,21,8.0
Northern Territory,Australia,-12.4634,130.8456,4/8/20,28,0,131.0
Queensland,Australia,-28.0167,153.4,4/8/20,943,4,501.0
South Australia,Australia,-34.9285,138.6007,4/8/20,415,2,589.0
Tasmania,Australia,-41.4545,145.9707,4/8/20,98,3,21.0
Victoria,Australia,-37.8136,144.9631,4/8/20,1212,12,3.0
Western Australia,Australia,-31.9505,115.8605,4/8/20,481,6,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/9/20,100,2,0.0
New South Wales,Australia,-33.8688,151.2093,4/9/20,2773,21,67.0
Northern Territory,Australia,-12.4634,130.8456,4/9/20,28,0,50.0
Queensland,Australia,-28.0167,153.4,4/9/20,953,4,59.0
South Australia,Australia,-34.9285,138.6007,4/9/20,420,3,1.0
Tasmania,Australia,-41.4545,145.9707,4/9/20,111,3,40.0
Victoria,Australia,-37.8136,144.9631,4/9/20,1228,12,4.0
Western Australia,Australia,-31.9505,115.8605,4/9/20,495,6,11.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/10/20,103,2,0.0
New South Wales,Australia,-33.8688,151.2093,4/10/20,2822,22,269.0
Northern Territory,Australia,-12.4634,130.8456,4/10/20,28,0,19.0
Queensland,Australia,-28.0167,153.4,4/10/20,965,4,31.0
South Australia,Australia,-34.9285,138.6007,4/10/20,428,3,0.0
Tasmania,Australia,-41.4545,145.9707,4/10/20,122,4,8.0
Victoria,Australia,-37.8136,144.9631,4/10/20,1241,13,0.0
Western Australia,Australia,-31.9505,115.8605,4/10/20,506,6,2.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/11/20,103,2,812.0
New South Wales,Australia,-33.8688,151.2093,4/11/20,2857,23,77.0
Northern Territory,Australia,-12.4634,130.8456,4/11/20,28,0,2563.0
Queensland,Australia,-28.0167,153.4,4/11/20,974,5,38092.0
South Australia,Australia,-34.9285,138.6007,4/11/20,429,3,21.0
Tasmania,Australia,-41.4545,145.9707,4/11/20,133,4,853.0
Victoria,Australia,-37.8136,144.9631,4/11/20,1265,14,250.0
Western Australia,Australia,-31.9505,115.8605,4/11/20,514,6,240.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/12/20,103,2,4.0
New South Wales,Australia,-33.8688,151.2093,4/12/20,2857,24,11.0
Northern Territory,Australia,-12.4634,130.8456,4/12/20,28,0,55.0
Queensland,Australia,-28.0167,153.4,4/12/20,983,5,178.0
South Australia,Australia,-34.9285,138.6007,4/12/20,429,4,552.0
Tasmania,Australia,-41.4545,145.9707,4/12/20,133,5,33.0
Victoria,Australia,-37.8136,144.9631,4/12/20,1268,14,2766.0
Western Australia,Australia,-31.9505,115.8605,4/12/20,514,6,16.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/13/20,102,2,20.0
New South Wales,Australia,-33.8688,151.2093,4/13/20,2863,25,5.0
Northern Territory,Australia,-12.4634,130.8456,4/13/20,28,0,55.0
Queensland,Australia,-28.0167,153.4,4/13/20,987,5,281.0
South Australia,Australia,-34.9285,138.6007,4/13/20,429,4,2.0
Tasmania,Australia,-41.4545,145.9707,4/13/20,144,5,4.0
Victoria,Australia,-37.8136,144.9631,4/13/20,1281,14,2.0
Western Australia,Australia,-31.9505,115.8605,4/13/20,517,6,43.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/14/20,103,2,166.0
New South Wales,Australia,-33.8688,151.2093,4/14/20,2870,25,164.0
Northern Territory,Australia,-12.4634,130.8456,4/14/20,28,0,32.0
Queensland,Australia,-28.0167,153.4,4/14/20,998,5,176.0
South Australia,Australia,-34.9285,138.6007,4/14/20,433,4,1832.0
Tasmania,Australia,-41.4545,145.9707,4/14/20,165,6,122.0
Victoria,Australia,-37.8136,144.9631,4/14/20,1291,14,0.0
Western Australia,Australia,-31.9505,115.8605,4/14/20,527,6,35.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/15/20,103,3,3291.0
New South Wales,Australia,-33.8688,151.2093,4/15/20,2886,25,76.0
Northern Territory,Australia,-12.4634,130.8456,4/15/20,28,0,0.0
Queensland,Australia,-28.0167,153.4,4/15/20,999,5,11.0
South Australia,Australia,-34.9285,138.6007,4/15/20,433,4,1.0
Tasmania,Australia,-41.4545,145.9707,4/15/20,165,6,60.0
Victoria,Australia,-37.8136,144.9631,4/15/20,1299,14,1398.0
Western Australia,Australia,-31.9505,115.8605,4/15/20,527,6,220.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/16/20,103,3,1055.0
New South Wales,Australia,-33.8688,151.2093,4/16/20,2897,25,80587.0
Northern Territory,Australia,-12.4634,130.8456,4/16/20,28,0,98.0
Queensland,Australia,-28.0167,153.4,4/16/20,1001,5,8.0
South Australia,Australia,-34.9285,138.6007,4/16/20,433,4,6.0
Tasmania,Australia,-41.4545,145.9707,4/16/20,169,6,550.0
Victoria,Australia,-37.8136,144.9631,4/16/20,1299,14,18600.0
Western Australia,Australia,-31.9505,115.8605,4/16/20,532,6,5.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/17/20,103,3,148.0
New South Wales,Australia,-33.8688,151.2093,4/17/20,2926,26,14918.0
Northern Territory,Australia,-12.4634,130.8456,4/17/20,28,0,38.0
Queensland,Australia,-28.0167,153.4,4/17/20,1007,5,367.0
South Australia,Australia,-34.9285,138.6007,4/17/20,435,4,1443.0
Tasmania,Australia,-41.4545,145.9707,4/17/20,180,7,37.0
Victoria,Australia,-37.8136,144.9631,4/17/20,1302,14,7.0
Western Australia,Australia,-31.9505,115.8605,4/17/20,541,7,256.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/18/20,103,3,450.0
New South Wales,Australia,-33.8688,151.2093,4/18/20,2936,26,122.0
Northern Territory,Australia,-12.4634,130.8456,4/18/20,28,0,223.0
Queensland,Australia,-28.0167,153.4,4/18/20,1015,6,35.0
South Australia,Australia,-34.9285,138.6007,4/18/20,435,4,2.0
Tasmania,Australia,-41.4545,145.9707,4/18/20,188,7,71.0
Victoria,Australia,-37.8136,144.9631,4/18/20,1319,14,4.0
Western Australia,Australia,-31.9505,115.8605,4/18/20,544,7,93.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/19/20,103,3,4.0
New South Wales,Australia,-33.8688,151.2093,4/19/20,2957,26,10.0
Northern Territory,Australia,-12.4634,130.8456,4/19/20,28,0,0.0
Queensland,Australia,-28.0167,153.4,4/19/20,1019,6,3.0
South Australia,Australia,-34.9285,138.6007,4/19/20,435,4,11.0
Tasmania,Australia,-41.4545,145.9707,4/19/20,195,7,0.0
Victoria,Australia,-37.8136,144.9631,4/19/20,1328,14,0.0
Western Australia,Australia,-31.9505,115.8605,4/19/20,545,7,5.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/20/20,104,3,6.0
New South Wales,Australia,-33.8688,151.2093,4/20/20,2963,26,11.0
Northern Territory,Australia,-12.4634,130.8456,4/20/20,28,0,1030.0
Queensland,Australia,-28.0167,153.4,4/20/20,1019,6,803.0
South Australia,Australia,-34.9285,138.6007,4/20/20,435,4,98.0
Tasmania,Australia,-41.4545,145.9707,4/20/20,200,7,2193.0
Victoria,Australia,-37.8136,144.9631,4/20/20,1329,14,23.0
Western Australia,Australia,-31.9505,115.8605,4/20/20,545,7,803.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/21/20,104,3,22.0
New South Wales,Australia,-33.8688,151.2093,4/21/20,2969,26,1189.0
Northern Territory,Australia,-12.4634,130.8456,4/21/20,28,0,122.0
Queensland,Australia,-28.0167,153.4,4/21/20,1024,6,39.0
South Australia,Australia,-34.9285,138.6007,4/21/20,437,4,1695.0
Tasmania,Australia,-41.4545,145.9707,4/21/20,201,7,10785.0
Victoria,Australia,-37.8136,144.9631,4/21/20,1336,14,5.0
Western Australia,Australia,-31.9505,115.8605,4/21/20,546,7,33.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/22/20,104,3,469.0
New South Wales,Australia,-33.8688,151.2093,4/22/20,2971,26,1.0
Northern Territory,Australia,-12.4634,130.8456,4/22/20,28,0,119.0
Queensland,Australia,-28.0167,153.4,4/22/20,1024,6,805.0
South Australia,Australia,-34.9285,138.6007,4/22/20,438,4,18268.0
Tasmania,Australia,-41.4545,145.9707,4/22/20,205,7,10.0
Victoria,Australia,-37.8136,144.9631,4/22/20,1336,14,15.0
Western Australia,Australia,-31.9505,115.8605,4/22/20,546,7,7327.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/20,104,3,
New South Wales,Australia,-33.8688,151.2093,4/23/20,2976,31,
Northern Territory,Australia,-12.4634,130.8456,4/23/20,28,0,
Queensland,Australia,-28.0167,153.4,4/23/20,1026,6,
South Australia,Australia,-34.9285,138.6007,4/23/20,438,4,
Tasmania,Australia,-41.4545,145.9707,4/23/20,207,8,
Victoria,Australia,-37.8136,144.9631,4/23/20,1337,16,
Western Australia,Australia,-31.9505,115.8605,4/23/20,546,7,
Australian Capital Territory,Australia,-35.4735,149.0124,4/24/20,105,3,
New South Wales,Australia,-33.8688,151.2093,4/24/20,2982,33,
Northern Territory,Australia,-12.4634,130.8456,4/24/20,28,0,
Queensland,Australia,-28.0167,153.4,4/24/20,1026,6,
South Australia,Australia,-34.9285,138.6007,4/24/20,438,4,
Tasmania,Australia,-41.4545,145.9707,4/24/20,207,9,
Victoria,Australia,-37.8136,144.9631,4/24/20,1343,16,
Western Australia,Australia,-31.9505,115.8605,4/24/20,548,8,
Australian Capital Territory,Australia,-35.4735,149.0124,4/25/20,106,3,
New South Wales,Australia,-33.8688,151.2093,4/25/20,2994,33,
Northern Territory,Australia,-12.4634,130.8456,4/25/20,28,0,
Queensland,Australia,-28.0167,153.4,4/25/20,1026,6,
South Australia,Australia,-34.9285,138.6007,4/25/20,438,4,
Tasmania,Australia,-41.4545,145.9707,4/25/20,207,10,
Victoria,Australia,-37.8136,144.9631,4/25/20,1346,16,
Western Australia,Australia,-31.9505,115.8605,4/25/20,549,8,
Australian Capital Territory,Australia,-35.4735,149.0124,4/26/20,106,3,
New South Wales,Australia,-33.8688,151.2093,4/26/20,3002,34,
Northern Territory,Australia,-12.4634,130.8456,4/26/20,28,0,
Queensland,Australia,-28.0167,153.4,4/26/20,1030,6,
South Australia,Australia,-34.9285,138.6007,4/26/20,438,4,
Tasmania,Australia,-41.4545,145.9707,4/26/20,212,11,
Victoria,Australia,-37.8136,144.9631,4/26/20,1349,17,
Western Australia,Australia,-31.9505,115.8605,4/26/20,549,8,
Australian Capital Territory,Australia,-35.4735,149.0124,4/27/20,106,3,
New South Wales,Australia,-33.8688,151.2093,4/27/20,3004,34,
Northern Territory,Australia,-12.4634,130.8456,4/27/20,28,0,
Queensland,Australia,-28.0167,153.4,4/27/20,1033,6,
South Australia,Australia,-34.9285,138.6007,4/27/20,438,4,
Tasmania,Australia,-41.4545,145.9707,4/27/20,214,11,
Victoria,Australia,-37.8136,144.9631,4/27/20,1349,17,
Western Australia,Australia,-31.9505,115.8605,4/27/20,549,8,
