Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Hubei,China,30.9756,112.2707,2/4/20,16678,479,0.0
Hunan,China,27.6104,111.7088,2/4/20,593,0,0.0
Inner Mongolia,China,44.0935,113.9448,2/4/20,35,0,0.0
Jiangsu,China,32.9711,119.455,2/4/20,308,0,0.0
Jiangxi,China,27.614,115.7221,2/4/20,476,0,0.0
Jilin,China,43.6661,126.1923,2/4/20,42,0,0.0
Liaoning,China,41.2956,122.6085,2/4/20,81,0,0.0
Macau,China,22.1667,113.55,2/4/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/4/20,34,0,0.0
Qinghai,China,35.7452,95.9956,2/4/20,15,0,0.0
Shaanxi,China,35.1917,108.8701,2/4/20,142,0,0.0
Shandong,China,36.3427,118.1498,2/4/20,275,0,0.0
Shanghai,China,31.202,121.4491,2/4/20,219,1,0.0
Shanxi,China,37.5777,112.2922,2/4/20,81,0,0.0
Sichuan,China,30.6171,102.7103,2/4/20,282,1,0.0
Tianjin,China,39.3054,117.323,2/4/20,67,0,0.0
Tibet,China,31.6927,88.0924,2/4/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/4/20,29,0,0.0
Yunnan,China,24.974,101.487,2/4/20,122,0,0.0
Zhejiang,China,29.1832,120.0934,2/4/20,829,0,0.0
Anhui,China,31.8257,117.2264,2/5/20,530,0,0.0
Beijing,China,40.1824,116.4142,2/5/20,253,1,0.0
Chongqing,China,30.0572,107.874,2/5/20,389,2,0.0
Fujian,China,26.0789,117.9874,2/5/20,205,0,0.0
Gansu,China,37.8099,101.0583,2/5/20,62,0,0.0
Guangdong,China,23.3417,113.4244,2/5/20,895,0,0.0
Guangxi,China,23.8298,108.7881,2/5/20,150,0,0.0
Guizhou,China,26.8154,106.8748,2/5/20,64,1,0.0
Hainan,China,19.1959,109.7453,2/5/20,99,1,0.0
Hebei,China,39.549,116.1306,2/5/20,135,1,0.0
Heilongjiang,China,47.862,127.7615,2/5/20,190,2,0.0
Henan,China,33.882,113.614,2/5/20,764,2,0.0
Hong Kong,China,22.3,114.2,2/5/20,21,1,0.0
Hubei,China,30.9756,112.2707,2/5/20,19665,549,0.0
Hunan,China,27.6104,111.7088,2/5/20,661,0,0.0
Inner Mongolia,China,44.0935,113.9448,2/5/20,42,0,0.0
Jiangsu,China,32.9711,119.455,2/5/20,341,0,0.0
Jiangxi,China,27.614,115.7221,2/5/20,548,0,0.0
Jilin,China,43.6661,126.1923,2/5/20,54,0,0.0
Liaoning,China,41.2956,122.6085,2/5/20,89,0,0.0
Macau,China,22.1667,113.55,2/5/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/5/20,34,0,0.0
Qinghai,China,35.7452,95.9956,2/5/20,17,0,0.0
Shaanxi,China,35.1917,108.8701,2/5/20,165,0,0.0
Shandong,China,36.3427,118.1498,2/5/20,307,0,0.0
Shanghai,China,31.202,121.4491,2/5/20,243,1,0.0
Shanxi,China,37.5777,112.2922,2/5/20,81,0,0.0
Sichuan,China,30.6171,102.7103,2/5/20,301,1,0.0
Tianjin,China,39.3054,117.323,2/5/20,69,1,0.0
Tibet,China,31.6927,88.0924,2/5/20,1,0,34.0
Xinjiang,China,41.1129,85.2401,2/5/20,32,0,31.0
Yunnan,China,24.974,101.487,2/5/20,128,0,24.0
Zhejiang,China,29.1832,120.0934,2/5/20,895,0,14.0
Anhui,China,31.8257,117.2264,2/6/20,591,0,0.0
Beijing,China,40.1824,116.4142,2/6/20,274,1,0.0
Chongqing,China,30.0572,107.874,2/6/20,411,2,0.0
Fujian,China,26.0789,117.9874,2/6/20,215,0,0.0
Gansu,China,37.8099,101.0583,2/6/20,62,0,0.0
Guangdong,China,23.3417,113.4244,2/6/20,970,0,0.0
Guangxi,China,23.8298,108.7881,2/6/20,168,0,0.0
Guizhou,China,26.8154,106.8748,2/6/20,71,1,0.0
Hainan,China,19.1959,109.7453,2/6/20,106,1,0.0
Hebei,China,39.549,116.1306,2/6/20,157,1,0.0
Heilongjiang,China,47.862,127.7615,2/6/20,227,3,0.0
Henan,China,33.882,113.614,2/6/20,851,2,0.0
Hong Kong,China,22.3,114.2,2/6/20,24,1,0.0
Hubei,China,30.9756,112.2707,2/6/20,22112,618,0.0
Hunan,China,27.6104,111.7088,2/6/20,711,0,0.0
Inner Mongolia,China,44.0935,113.9448,2/6/20,46,0,47.0
Jiangsu,China,32.9711,119.455,2/6/20,373,0,33.0
Jiangxi,China,27.614,115.7221,2/6/20,600,0,31.0
Jilin,China,43.6661,126.1923,2/6/20,59,0,20.0
Liaoning,China,41.2956,122.6085,2/6/20,94,0,9.0
Macau,China,22.1667,113.55,2/6/20,10,0,88.0
Ningxia,China,37.2692,106.1655,2/6/20,40,0,17.0
Qinghai,China,35.7452,95.9956,2/6/20,18,0,6.0
Shaanxi,China,35.1917,108.8701,2/6/20,173,0,10.0
Shandong,China,36.3427,118.1498,2/6/20,347,0,22.0
Shanghai,China,31.202,121.4491,2/6/20,257,1,12.0
Shanxi,China,37.5777,112.2922,2/6/20,96,0,86.0
Sichuan,China,30.6171,102.7103,2/6/20,321,1,0.0
Tianjin,China,39.3054,117.323,2/6/20,79,1,1115.0
Tibet,China,31.6927,88.0924,2/6/20,1,0,112.0
Xinjiang,China,41.1129,85.2401,2/6/20,36,0,5.0
Yunnan,China,24.974,101.487,2/6/20,133,0,43.0
Zhejiang,China,29.1832,120.0934,2/6/20,954,0,45.0
Anhui,China,31.8257,117.2264,2/7/20,665,0,0.0
Beijing,China,40.1824,116.4142,2/7/20,297,1,59.0
Chongqing,China,30.0572,107.874,2/7/20,426,2,34.0
Fujian,China,26.0789,117.9874,2/7/20,224,0,39.0
Gansu,China,37.8099,101.0583,2/7/20,67,0,24.0
Guangdong,China,23.3417,113.4244,2/7/20,1034,1,12.0
Guangxi,China,23.8298,108.7881,2/7/20,172,0,112.0
Guizhou,China,26.8154,106.8748,2/7/20,81,1,17.0
Hainan,China,19.1959,109.7453,2/7/20,117,2,7.0
Hebei,China,39.549,116.1306,2/7/20,172,1,14.0
Heilongjiang,China,47.862,127.7615,2/7/20,277,3,30.0
Henan,China,33.882,113.614,2/7/20,914,3,13.0
Hong Kong,China,22.3,114.2,2/7/20,25,1,116.0
Hubei,China,30.9756,112.2707,2/7/20,24953,699,0.0
Hunan,China,27.6104,111.7088,2/7/20,772,0,1439.0
Inner Mongolia,China,44.0935,113.9448,2/7/20,50,0,156.0
Jiangsu,China,32.9711,119.455,2/7/20,408,0,5.0
Jiangxi,China,27.614,115.7221,2/7/20,661,0,51.0
Jilin,China,43.6661,126.1923,2/7/20,65,1,55.0
Liaoning,China,41.2956,122.6085,2/7/20,99,0,4.0
Macau,China,22.1667,113.55,2/7/20,10,0,8.0
Ningxia,China,37.2692,106.1655,2/7/20,43,0,1.0
Qinghai,China,35.7452,95.9956,2/7/20,18,0,15.0
Shaanxi,China,35.1917,108.8701,2/7/20,184,0,3.0
Shandong,China,36.3427,118.1498,2/7/20,386,0,20.0
Shanghai,China,31.202,121.4491,2/7/20,277,1,44.0
Shanxi,China,37.5777,112.2922,2/7/20,104,0,41.0
Sichuan,China,30.6171,102.7103,2/7/20,344,1,21.0
Tianjin,China,39.3054,117.323,2/7/20,81,1,60.0
Tibet,China,31.6927,88.0924,2/7/20,1,0,4.0
Xinjiang,China,41.1129,85.2401,2/7/20,39,0,0.0
Yunnan,China,24.974,101.487,2/7/20,138,0,0.0
Zhejiang,China,29.1832,120.0934,2/7/20,1006,0,17.0
Anhui,China,31.8257,117.2264,2/8/20,733,0,1795.0
Beijing,China,40.1824,116.4142,2/8/20,315,2,186.0
Chongqing,China,30.0572,107.874,2/8/20,428,2,5.0
Fujian,China,26.0789,117.9874,2/8/20,239,0,71.0
Gansu,China,37.8099,101.0583,2/8/20,79,1,73.0
Guangdong,China,23.3417,113.4244,2/8/20,1095,1,12.0
Guangxi,China,23.8298,108.7881,2/8/20,183,0,12.0
Guizhou,China,26.8154,106.8748,2/8/20,89,1,1.0
Hainan,China,19.1959,109.7453,2/8/20,124,2,13.0
Hebei,China,39.549,116.1306,2/8/20,195,1,3.0
Heilongjiang,China,47.862,127.7615,2/8/20,295,5,25.0
Henan,China,33.882,113.614,2/8/20,981,4,63.0
Hong Kong,China,22.3,114.2,2/8/20,26,1,44.0
Hubei,China,30.9756,112.2707,2/8/20,27100,780,25.0
Hunan,China,27.6104,111.7088,2/8/20,803,1,71.0
Inner Mongolia,China,44.0935,113.9448,2/8/20,52,0,4.0
Jiangsu,China,32.9711,119.455,2/8/20,439,0,0.0
Jiangxi,China,27.614,115.7221,2/8/20,698,0,0.0
Jilin,China,43.6661,126.1923,2/8/20,69,1,18.0
Liaoning,China,41.2956,122.6085,2/8/20,105,0,201.0
Macau,China,22.1667,113.55,2/8/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/8/20,45,0,0.0
Qinghai,China,35.7452,95.9956,2/8/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/8/20,195,0,0.0
Shandong,China,36.3427,118.1498,2/8/20,416,0,0.0
Shanghai,China,31.202,121.4491,2/8/20,286,1,0.0
Shanxi,China,37.5777,112.2922,2/8/20,115,0,0.0
Sichuan,China,30.6171,102.7103,2/8/20,364,1,0.0
Tianjin,China,39.3054,117.323,2/8/20,88,1,0.0
Tibet,China,31.6927,88.0924,2/8/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/8/20,42,0,0.0
Yunnan,China,24.974,101.487,2/8/20,138,0,0.0
Zhejiang,China,29.1832,120.0934,2/8/20,1048,0,0.0
Anhui,China,31.8257,117.2264,2/9/20,779,1,80.0
Beijing,China,40.1824,116.4142,2/9/20,326,2,8.0
Chongqing,China,30.0572,107.874,2/9/20,468,2,0.0
Fujian,China,26.0789,117.9874,2/9/20,250,0,0.0
Gansu,China,37.8099,101.0583,2/9/20,83,2,19.0
Guangdong,China,23.3417,113.4244,2/9/20,1131,1,242.0
Guangxi,China,23.8298,108.7881,2/9/20,195,1,0.0
Guizhou,China,26.8154,106.8748,2/9/20,99,1,0.0
Hainan,China,19.1959,109.7453,2/9/20,131,3,0.0
Hebei,China,39.549,116.1306,2/9/20,206,2,0.0
Heilongjiang,China,47.862,127.7615,2/9/20,307,6,0.0
Henan,China,33.882,113.614,2/9/20,1033,6,0.0
Hong Kong,China,22.3,114.2,2/9/20,29,1,0.0
Hubei,China,30.9756,112.2707,2/9/20,29631,871,0.0
Hunan,China,27.6104,111.7088,2/9/20,838,1,0.0
Inner Mongolia,China,44.0935,113.9448,2/9/20,54,0,0.0
Jiangsu,China,32.9711,119.455,2/9/20,468,0,0.0
Jiangxi,China,27.614,115.7221,2/9/20,740,0,0.0
Jilin,China,43.6661,126.1923,2/9/20,78,1,0.0
Liaoning,China,41.2956,122.6085,2/9/20,107,0,0.0
Macau,China,22.1667,113.55,2/9/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/9/20,45,0,0.0
Qinghai,China,35.7452,95.9956,2/9/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/9/20,208,0,0.0
Shandong,China,36.3427,118.1498,2/9/20,444,1,0.0
Shanghai,China,31.202,121.4491,2/9/20,293,1,0.0
Shanxi,China,37.5777,112.2922,2/9/20,119,0,0.0
Sichuan,China,30.6171,102.7103,2/9/20,386,1,0.0
Tianjin,China,39.3054,117.323,2/9/20,91,1,0.0
Tibet,China,31.6927,88.0924,2/9/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/9/20,45,0,0.0
Yunnan,China,24.974,101.487,2/9/20,141,0,0.0
Zhejiang,China,29.1832,120.0934,2/9/20,1075,0,0.0
Anhui,China,31.8257,117.2264,2/10/20,830,3,0.0
Beijing,China,40.1824,116.4142,2/10/20,337,2,0.0
Chongqing,China,30.0572,107.874,2/10/20,486,2,0.0
Fujian,China,26.0789,117.9874,2/10/20,261,0,0.0
Gansu,China,37.8099,101.0583,2/10/20,83,2,0.0
Guangdong,China,23.3417,113.4244,2/10/20,1159,1,0.0
Guangxi,China,23.8298,108.7881,2/10/20,210,1,0.0
Guizhou,China,26.8154,106.8748,2/10/20,109,1,0.0
Hainan,China,19.1959,109.7453,2/10/20,138,3,0.0
Hebei,China,39.549,116.1306,2/10/20,218,2,0.0
Heilongjiang,China,47.862,127.7615,2/10/20,331,7,0.0
Henan,China,33.882,113.614,2/10/20,1073,6,0.0
Hong Kong,China,22.3,114.2,2/10/20,38,1,0.0
Hubei,China,30.9756,112.2707,2/10/20,31728,974,0.0
Hunan,China,27.6104,111.7088,2/10/20,879,1,0.0
Inner Mongolia,China,44.0935,113.9448,2/10/20,58,0,0.0
Jiangsu,China,32.9711,119.455,2/10/20,492,0,0.0
Jiangxi,China,27.614,115.7221,2/10/20,771,1,0.0
Jilin,China,43.6661,126.1923,2/10/20,80,1,0.0
Liaoning,China,41.2956,122.6085,2/10/20,108,0,0.0
Macau,China,22.1667,113.55,2/10/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/10/20,49,0,0.0
Qinghai,China,35.7452,95.9956,2/10/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/10/20,213,0,0.0
Shandong,China,36.3427,118.1498,2/10/20,466,1,0.0
Shanghai,China,31.202,121.4491,2/10/20,299,1,0.0
Shanxi,China,37.5777,112.2922,2/10/20,119,0,0.0
Sichuan,China,30.6171,102.7103,2/10/20,405,1,0.0
Tianjin,China,39.3054,117.323,2/10/20,95,1,0.0
Tibet,China,31.6927,88.0924,2/10/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/10/20,49,0,0.0
Yunnan,China,24.974,101.487,2/10/20,149,0,0.0
Zhejiang,China,29.1832,120.0934,2/10/20,1092,0,0.0
Anhui,China,31.8257,117.2264,2/11/20,860,4,0.0
Beijing,China,40.1824,116.4142,2/11/20,342,3,0.0
Chongqing,China,30.0572,107.874,2/11/20,505,3,0.0
Fujian,China,26.0789,117.9874,2/11/20,267,0,1.0
Gansu,China,37.8099,101.0583,2/11/20,86,2,0.0
Guangdong,China,23.3417,113.4244,2/11/20,1177,1,0.0
Guangxi,China,23.8298,108.7881,2/11/20,215,1,0.0
Guizhou,China,26.8154,106.8748,2/11/20,127,1,0.0
Hainan,China,19.1959,109.7453,2/11/20,144,3,0.0
Hebei,China,39.549,116.1306,2/11/20,239,2,0.0
Heilongjiang,China,47.862,127.7615,2/11/20,360,8,0.0
Henan,China,33.882,113.614,2/11/20,1105,7,0.0
Hong Kong,China,22.3,114.2,2/11/20,49,1,0.0
Hubei,China,30.9756,112.2707,2/11/20,33366,1068,2.0
Hunan,China,27.6104,111.7088,2/11/20,912,1,0.0
Inner Mongolia,China,44.0935,113.9448,2/11/20,58,0,0.0
Jiangsu,China,32.9711,119.455,2/11/20,515,0,0.0
Jiangxi,China,27.614,115.7221,2/11/20,804,1,0.0
Jilin,China,43.6661,126.1923,2/11/20,81,1,0.0
Liaoning,China,41.2956,122.6085,2/11/20,111,0,0.0
Macau,China,22.1667,113.55,2/11/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/11/20,53,0,0.0
Qinghai,China,35.7452,95.9956,2/11/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/11/20,219,0,0.0
Shandong,China,36.3427,118.1498,2/11/20,487,1,0.0
Shanghai,China,31.202,121.4491,2/11/20,303,1,0.0
Shanxi,China,37.5777,112.2922,2/11/20,124,0,0.0
Sichuan,China,30.6171,102.7103,2/11/20,417,1,0.0
Tianjin,China,39.3054,117.323,2/11/20,106,2,0.0
Tibet,China,31.6927,88.0924,2/11/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/11/20,55,0,0.0
Yunnan,China,24.974,101.487,2/11/20,153,0,0.0
Zhejiang,China,29.1832,120.0934,2/11/20,1117,0,0.0
Anhui,China,31.8257,117.2264,2/12/20,889,4,0.0
Beijing,China,40.1824,116.4142,2/12/20,352,3,0.0
Chongqing,China,30.0572,107.874,2/12/20,518,3,0.0
Fujian,China,26.0789,117.9874,2/12/20,272,0,1.0
Gansu,China,37.8099,101.0583,2/12/20,87,2,0.0
Guangdong,China,23.3417,113.4244,2/12/20,1219,1,0.0
Guangxi,China,23.8298,108.7881,2/12/20,222,1,0.0
Guizhou,China,26.8154,106.8748,2/12/20,133,1,0.0
Hainan,China,19.1959,109.7453,2/12/20,157,4,0.0
Hebei,China,39.549,116.1306,2/12/20,251,2,0.0
Heilongjiang,China,47.862,127.7615,2/12/20,378,8,0.0
Henan,China,33.882,113.614,2/12/20,1135,8,0.0
Hong Kong,China,22.3,114.2,2/12/20,50,1,0.0
Hubei,China,30.9756,112.2707,2/12/20,34874,1068,0.0
Hunan,China,27.6104,111.7088,2/12/20,946,2,0.0
Inner Mongolia,China,44.0935,113.9448,2/12/20,60,0,0.0
Jiangsu,China,32.9711,119.455,2/12/20,543,0,0.0
Jiangxi,China,27.614,115.7221,2/12/20,844,1,0.0
Jilin,China,43.6661,126.1923,2/12/20,83,1,0.0
Liaoning,China,41.2956,122.6085,2/12/20,116,1,0.0
Macau,China,22.1667,113.55,2/12/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/12/20,58,0,0.0
Qinghai,China,35.7452,95.9956,2/12/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/12/20,225,0,0.0
Shandong,China,36.3427,118.1498,2/12/20,497,2,9.0
Shanghai,China,31.202,121.4491,2/12/20,311,1,0.0
Shanxi,China,37.5777,112.2922,2/12/20,126,0,0.0
Sichuan,China,30.6171,102.7103,2/12/20,436,1,0.0
Tianjin,China,39.3054,117.323,2/12/20,112,2,7.0
Tibet,China,31.6927,88.0924,2/12/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/12/20,59,0,0.0
Yunnan,China,24.974,101.487,2/12/20,154,0,0.0
Zhejiang,China,29.1832,120.0934,2/12/20,1131,0,0.0
Anhui,China,31.8257,117.2264,2/13/20,910,5,0.0
Beijing,China,40.1824,116.4142,2/13/20,366,3,0.0
Chongqing,China,30.0572,107.874,2/13/20,529,4,0.0
Fujian,China,26.0789,117.9874,2/13/20,279,0,0.0
Gansu,China,37.8099,101.0583,2/13/20,90,2,0.0
Guangdong,China,23.3417,113.4244,2/13/20,1241,2,0.0
Guangxi,China,23.8298,108.7881,2/13/20,222,2,0.0
Guizhou,China,26.8154,106.8748,2/13/20,135,1,0.0
Hainan,China,19.1959,109.7453,2/13/20,157,4,0.0
Hebei,China,39.549,116.1306,2/13/20,265,3,0.0
Heilongjiang,China,47.862,127.7615,2/13/20,395,9,9.0
Henan,China,33.882,113.614,2/13/20,1169,10,0.0
Hong Kong,China,22.3,114.2,2/13/20,53,1,0.0
Hubei,China,30.9756,112.2707,2/13/20,48206,1310,0.0
Hunan,China,27.6104,111.7088,2/13/20,968,2,7.0
Inner Mongolia,China,44.0935,113.9448,2/13/20,61,0,0.0
Jiangsu,China,32.9711,119.455,2/13/20,570,0,0.0
Jiangxi,China,27.614,115.7221,2/13/20,872,1,0.0
Jilin,China,43.6661,126.1923,2/13/20,84,1,0.0
Liaoning,China,41.2956,122.6085,2/13/20,117,1,0.0
Macau,China,22.1667,113.55,2/13/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/13/20,64,0,0.0
Qinghai,China,35.7452,95.9956,2/13/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/13/20,229,0,0.0
Shandong,China,36.3427,118.1498,2/13/20,509,2,0.0
Shanghai,China,31.202,121.4491,2/13/20,315,1,3.0
Shanxi,China,37.5777,112.2922,2/13/20,126,0,0.0
Sichuan,China,30.6171,102.7103,2/13/20,451,1,0.0
Tianjin,China,39.3054,117.323,2/13/20,119,3,0.0
Tibet,China,31.6927,88.0924,2/13/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/13/20,63,1,0.0
Yunnan,China,24.974,101.487,2/13/20,156,0,0.0
Zhejiang,China,29.1832,120.0934,2/13/20,1145,0,0.0
Anhui,China,31.8257,117.2264,2/14/20,934,6,9.0
Beijing,China,40.1824,116.4142,2/14/20,372,3,0.0
Chongqing,China,30.0572,107.874,2/14/20,537,5,0.0
Fujian,China,26.0789,117.9874,2/14/20,281,0,0.0
Gansu,China,37.8099,101.0583,2/14/20,90,2,0.0
Guangdong,China,23.3417,113.4244,2/14/20,1261,2,0.0
Guangxi,China,23.8298,108.7881,2/14/20,226,2,0.0
Guizhou,China,26.8154,106.8748,2/14/20,140,1,0.0
Hainan,China,19.1959,109.7453,2/14/20,159,4,0.0
Hebei,China,39.549,116.1306,2/14/20,283,3,0.0
Heilongjiang,China,47.862,127.7615,2/14/20,419,11,0.0
Henan,China,33.882,113.614,2/14/20,1184,11,7.0
Hong Kong,China,22.3,114.2,2/14/20,56,1,0.0
Hubei,China,30.9756,112.2707,2/14/20,54406,1457,0.0
Hunan,China,27.6104,111.7088,2/14/20,988,2,0.0
Inner Mongolia,China,44.0935,113.9448,2/14/20,65,0,0.0
Jiangsu,China,32.9711,119.455,2/14/20,593,0,0.0
Jiangxi,China,27.614,115.7221,2/14/20,900,1,0.0
Jilin,China,43.6661,126.1923,2/14/20,86,1,0.0
Liaoning,China,41.2956,122.6085,2/14/20,119,1,0.0
Macau,China,22.1667,113.55,2/14/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/14/20,67,0,0.0
Qinghai,China,35.7452,95.9956,2/14/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/14/20,230,0,0.0
Shandong,China,36.3427,118.1498,2/14/20,523,2,0.0
Shanghai,China,31.202,121.4491,2/14/20,318,1,1.0
Shanxi,China,37.5777,112.2922,2/14/20,127,0,0.0
Sichuan,China,30.6171,102.7103,2/14/20,463,1,0.0
Tianjin,China,39.3054,117.323,2/14/20,120,3,0.0
Tibet,China,31.6927,88.0924,2/14/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/14/20,65,1,0.0
Yunnan,China,24.974,101.487,2/14/20,162,0,0.0
Zhejiang,China,29.1832,120.0934,2/14/20,1155,0,0.0
Anhui,China,31.8257,117.2264,2/15/20,950,6,0.0
Beijing,China,40.1824,116.4142,2/15/20,375,4,0.0
Chongqing,China,30.0572,107.874,2/15/20,544,5,0.0
Fujian,China,26.0789,117.9874,2/15/20,285,0,0.0
Gansu,China,37.8099,101.0583,2/15/20,90,2,0.0
Guangdong,China,23.3417,113.4244,2/15/20,1294,2,0.0
Guangxi,China,23.8298,108.7881,2/15/20,235,2,0.0
Guizhou,China,26.8154,106.8748,2/15/20,143,1,0.0
Hainan,China,19.1959,109.7453,2/15/20,162,4,0.0
Hebei,China,39.549,116.1306,2/15/20,291,3,0.0
Heilongjiang,China,47.862,127.7615,2/15/20,425,11,0.0
Henan,China,33.882,113.614,2/15/20,1212,13,1.0
Hong Kong,China,22.3,114.2,2/15/20,56,1,0.0
Hubei,China,30.9756,112.2707,2/15/20,56249,1596,0.0
Hunan,China,27.6104,111.7088,2/15/20,1001,2,0.0
Inner Mongolia,China,44.0935,113.9448,2/15/20,68,0,0.0
Jiangsu,China,32.9711,119.455,2/15/20,604,0,0.0
Jiangxi,China,27.614,115.7221,2/15/20,913,1,0.0
Jilin,China,43.6661,126.1923,2/15/20,88,1,0.0
Liaoning,China,41.2956,122.6085,2/15/20,119,1,0.0
Macau,China,22.1667,113.55,2/15/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/15/20,70,0,0.0
Qinghai,China,35.7452,95.9956,2/15/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/15/20,232,0,0.0
Shandong,China,36.3427,118.1498,2/15/20,532,2,0.0
Shanghai,China,31.202,121.4491,2/15/20,326,1,0.0
Shanxi,China,37.5777,112.2922,2/15/20,128,0,0.0
Sichuan,China,30.6171,102.7103,2/15/20,470,1,0.0
Tianjin,China,39.3054,117.323,2/15/20,122,3,1.0
Tibet,China,31.6927,88.0924,2/15/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,2/15/20,70,1,0.0
Yunnan,China,24.974,101.487,2/15/20,168,0,0.0
Zhejiang,China,29.1832,120.0934,2/15/20,1162,0,0.0
Anhui,China,31.8257,117.2264,2/16/20,962,6,0.0
Beijing,China,40.1824,116.4142,2/16/20,380,4,0.0
Chongqing,China,30.0572,107.874,2/16/20,551,5,0.0
Fujian,China,26.0789,117.9874,2/16/20,287,0,0.0
Gansu,China,37.8099,101.0583,2/16/20,90,2,0.0
Guangdong,China,23.3417,113.4244,2/16/20,1316,2,0.0
Guangxi,China,23.8298,108.7881,2/16/20,237,2,0.0
Guizhou,China,26.8154,106.8748,2/16/20,144,1,0.0
Hainan,China,19.1959,109.7453,2/16/20,162,4,0.0
Hebei,China,39.549,116.1306,2/16/20,300,3,0.0
Heilongjiang,China,47.862,127.7615,2/16/20,445,11,0.0
Henan,China,33.882,113.614,2/16/20,1231,13,0.0
Hong Kong,China,22.3,114.2,2/16/20,57,1,0.0
Hubei,China,30.9756,112.2707,2/16/20,58182,1696,0.0
Hunan,China,27.6104,111.7088,2/16/20,1004,3,1.0
Inner Mongolia,China,44.0935,113.9448,2/16/20,70,0,0.0
Jiangsu,China,32.9711,119.455,2/16/20,617,0,0.0
Jiangxi,China,27.614,115.7221,2/16/20,925,1,0.0
Jilin,China,43.6661,126.1923,2/16/20,89,1,0.0
Liaoning,China,41.2956,122.6085,2/16/20,121,1,2.0
Macau,China,22.1667,113.55,2/16/20,10,0,0.0
Ningxia,China,37.2692,106.1655,2/16/20,70,0,0.0
Qinghai,China,35.7452,95.9956,2/16/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/16/20,236,0,0.0
Shandong,China,36.3427,118.1498,2/16/20,537,2,0.0
Shanghai,China,31.202,121.4491,2/16/20,328,1,0.0
Shanxi,China,37.5777,112.2922,2/16/20,129,0,0.0
Sichuan,China,30.6171,102.7103,2/16/20,481,3,0.0
Tianjin,China,39.3054,117.323,2/16/20,124,3,0.0
Tibet,China,31.6927,88.0924,2/16/20,1,0,24.0
Xinjiang,China,41.1129,85.2401,2/16/20,71,1,0.0
Yunnan,China,24.974,101.487,2/16/20,171,0,0.0
Zhejiang,China,29.1832,120.0934,2/16/20,1167,0,0.0
Anhui,China,31.8257,117.2264,2/17/20,973,6,1.0
Beijing,China,40.1824,116.4142,2/17/20,381,4,0.0
Chongqing,China,30.0572,107.874,2/17/20,553,5,0.0
Fujian,China,26.0789,117.9874,2/17/20,290,0,0.0
Gansu,China,37.8099,101.0583,2/17/20,91,2,0.0
Guangdong,China,23.3417,113.4244,2/17/20,1322,4,2.0
Guangxi,China,23.8298,108.7881,2/17/20,238,2,0.0
Guizhou,China,26.8154,106.8748,2/17/20,146,1,0.0
Hainan,China,19.1959,109.7453,2/17/20,163,4,0.0
Hebei,China,39.549,116.1306,2/17/20,301,3,0.0
Heilongjiang,China,47.862,127.7615,2/17/20,457,11,0.0
Henan,China,33.882,113.614,2/17/20,1246,16,0.0
Hong Kong,China,22.3,114.2,2/17/20,60,1,0.0
Hubei,China,30.9756,112.2707,2/17/20,59989,1789,0.0
Hunan,China,27.6104,111.7088,2/17/20,1006,3,0.0
Inner Mongolia,China,44.0935,113.9448,2/17/20,72,0,29.0
Jiangsu,China,32.9711,119.455,2/17/20,626,0,0.0
Jiangxi,China,27.614,115.7221,2/17/20,930,1,0.0
Jilin,China,43.6661,126.1923,2/17/20,89,1,0.0
Liaoning,China,41.2956,122.6085,2/17/20,121,1,0.0
Macau,China,22.1667,113.55,2/17/20,10,0,2.0
Ningxia,China,37.2692,106.1655,2/17/20,70,0,1.0
Qinghai,China,35.7452,95.9956,2/17/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,2/17/20,240,0,0.0
Shandong,China,36.3427,118.1498,2/17/20,541,2,0.0
Shanghai,China,31.202,121.4491,2/17/20,333,1,0.0
